,cate,salary
10263,3,60000
10264,3,50000
10265,1,57000
10266,3,44500
10267,3,43000
10268,3,70000
10269,3,60000
10270,3,60000
10271,3,50000
10272,1,57000
10273,3,44500
10274,3,43000
10275,3,70000
10276,3,60000
10277,3,60000
10278,3,50000
10279,1,57000
10280,3,44500
10281,3,43000
10282,3,70000
10283,3,60000
10284,3,60000
10285,3,50000
10286,1,57000
10287,3,44500
10288,3,43000
10289,3,50000
10290,1,37500
10291,3,100000
10292,3,103846
10293,3,35000
10294,0,65000
10295,2,30000
10296,3,45000
10297,1,56000
10298,3,40000
10299,0,35700
10300,3,50000
10301,1,37500
10302,3,100000
10303,3,103846
10304,3,35000
10305,0,65000
10306,2,30000
10307,3,45000
10308,1,56000
10309,3,40000
10310,0,35700
10311,3,50000
10312,1,37500
10313,3,100000
10314,3,103846
10315,3,35000
10316,0,65000
10317,2,30000
10318,3,45000
10319,1,56000
10320,3,40000
10321,0,35700
10322,3,50000
10323,1,37500
10324,3,100000
10325,3,103846
10326,3,35000
10327,0,65000
10328,2,30000
10329,3,45000
10330,1,56000
10331,3,40000
10332,0,35700
10333,3,50000
10334,1,37500
10335,3,100000
10336,3,103846
10337,3,35000
10338,0,65000
10339,2,30000
10340,3,45000
10341,1,56000
10342,3,40000
10343,0,35700
10344,3,50000
10345,1,37500
10346,3,100000
10347,3,103846
10348,3,35000
10349,0,65000
10350,2,30000
10351,3,45000
10352,1,56000
10353,3,40000
10354,0,35700
10355,3,50000
10356,1,37500
10357,3,100000
10358,3,103846
10359,3,35000
10360,0,65000
10361,2,30000
10362,3,45000
10363,3,28000
10364,3,28000
10365,1,28000
10366,0,28000
10367,3,28000
10368,3,28000
10369,0,28000
10370,3,28000
10371,3,28000
10372,1,28000
10373,1,53500
10374,0,67500
10375,3,60000
10376,3,30000
10377,3,60000
10378,0,45000
10379,0,60000
10380,1,40000
10381,3,153846
10382,3,50000
10383,0,40000
10384,3,50000
10385,3,60000
10386,3,30000
10387,3,60000
10388,0,45000
10389,0,60000
10390,1,40000
10391,3,153846
10392,3,50000
10393,0,40000
10394,3,50000
10395,3,60000
10396,3,30000
10397,3,60000
10398,0,45000
10399,0,60000
10400,1,40000
10401,3,153846
10402,3,50000
10403,0,40000
10404,3,50000
10405,3,60000
10406,3,30000
10407,3,60000
10408,0,45000
10409,0,60000
10410,1,40000
10411,3,153846
10412,3,50000
10413,0,40000
10414,3,50000
10415,3,60000
10416,3,30000
10417,3,60000
10418,0,45000
10419,0,60000
10420,1,40000
10421,3,153846
10422,3,50000
10423,0,40000
10424,3,50000
10425,3,60000
10426,3,30000
10427,3,60000
10428,0,45000
10429,0,60000
10430,1,40000
10431,3,153846
10432,3,50000
10433,0,40000
10434,3,50000
10435,3,60000
10436,3,30000
10437,3,60000
10438,0,45000
10439,0,60000
10440,1,40000
10441,3,153846
10442,3,50000
10443,0,40000
10444,3,50000
10445,3,60000
10446,3,30000
10447,3,60000
10448,0,45000
10449,0,60000
10450,1,40000
10451,3,153846
10452,3,50000
10453,0,40000
10454,3,50000
10455,3,60000
10456,3,30000
10457,3,60000
10458,0,45000
10459,0,60000
10460,1,40000
10461,3,153846
10462,3,50000
10463,0,40000
10464,3,50000
10465,3,60000
10466,3,30000
10467,3,60000
10468,0,45000
10469,0,60000
10470,1,40000
10471,3,153846
10472,3,50000
10473,0,40000
10474,3,50000
10475,3,60000
10476,3,30000
10477,3,60000
10478,0,45000
10479,0,60000
10480,1,40000
10481,3,153846
10482,3,50000
10483,0,40000
10484,1,44000
10485,3,130000
10486,3,130000
10487,4,130000
10488,4,130000
10489,1,41500
10490,4,130000
10491,4,36000
10492,3,130000
10493,4,135000
10494,3,130000
10495,3,36570
10496,3,40500
10497,3,40500
10498,1,38500
10499,0,92307
10500,0,60000
10501,0,115000
10502,3,42500
10503,3,47500
10504,3,55000
10505,3,80000
10506,2,35000
10507,2,35500
10508,3,57500
10509,1,100000
10510,1,38500
10511,0,92307
10512,0,60000
10513,0,115000
10514,3,42500
10515,3,47500
10516,3,55000
10517,3,80000
10518,2,35000
10519,2,35500
10520,3,57500
10521,1,100000
10522,1,38500
10523,0,92307
10524,0,60000
10525,0,115000
10526,3,42500
10527,3,47500
10528,3,55000
10529,3,80000
10530,2,35000
10531,2,35500
10532,3,57500
10533,1,100000
10534,1,38500
10535,0,92307
10536,0,60000
10537,0,115000
10538,3,42500
10539,3,47500
10540,3,55000
10541,3,80000
10542,2,35000
10543,2,35500
10544,3,57500
10545,1,100000
10546,1,38500
10547,0,92307
10548,0,60000
10549,0,115000
10550,3,42500
10551,3,47500
10552,3,55000
10553,3,80000
10554,2,35000
10555,2,35500
10556,3,57500
10557,1,100000
10558,1,38500
10559,0,92307
10560,0,60000
10561,0,115000
10562,3,42500
10563,3,47500
10564,3,55000
10565,3,80000
10566,2,35000
10567,2,35500
10568,3,57500
10569,1,100000
10570,1,38500
10571,0,92307
10572,0,60000
10573,0,115000
10574,3,42500
10575,3,47500
10576,3,55000
10577,3,80000
10578,2,35000
10579,2,35500
10580,3,57500
10581,1,100000
10582,1,38500
10583,0,92307
10584,0,60000
10585,0,115000
10586,3,42500
10587,3,47500
10588,3,55000
10589,3,80000
10590,2,35000
10591,2,35500
10592,3,57500
10593,1,100000
10594,1,38500
10595,0,92307
10596,0,60000
10597,0,115000
10598,3,42500
10599,3,47500
10600,3,55000
10601,3,80000
10602,2,35000
10603,2,35500
10604,3,57500
10605,1,100000
10606,1,38500
10607,0,92307
10608,0,60000
10609,0,115000
10610,3,42500
10611,3,47500
10612,3,55000
10613,3,80000
10614,2,35000
10615,2,35500
10616,3,57500
10617,1,100000
10618,1,38500
10619,0,92307
10620,0,60000
10621,0,115000
10622,3,42500
10623,3,47500
10624,3,55000
10625,3,80000
10626,2,35000
10627,2,35500
10628,3,57500
10629,1,100000
10630,1,38500
10631,0,92307
10632,0,60000
10633,0,115000
10634,3,42500
10635,3,47500
10636,3,55000
10637,3,80000
10638,2,35000
10639,2,35500
10640,3,57500
10641,1,100000
10642,1,38500
10643,0,92307
10644,0,60000
10645,0,115000
10646,3,42500
10647,3,47500
10648,3,55000
10649,3,80000
10650,2,35000
10651,2,35500
10652,3,57500
10653,1,100000
10654,1,38500
10655,0,92307
10656,0,60000
10657,0,115000
10658,3,42500
10659,3,47500
10660,3,55000
10661,3,80000
10662,2,35000
10663,2,35500
10664,3,57500
10665,1,100000
10666,1,38500
10667,0,92307
10668,0,60000
10669,0,115000
10670,3,42500
10671,3,47500
10672,3,55000
10673,3,80000
10674,2,35000
10675,2,35500
10676,2,38906
10677,3,38000
10678,3,64384
10679,1,29232
10680,3,64384
10681,2,38906
10682,3,38000
10683,3,64384
10684,1,29232
10685,3,64384
10686,2,38906
10687,3,38000
10688,3,64384
10689,1,29232
10690,3,64384
10691,2,38906
10692,3,38000
10693,3,64384
10694,1,29232
10695,3,64384
10696,2,38906
10697,3,38000
10698,3,64384
10699,1,29232
10700,3,64384
10701,3,40000
10702,2,29250
10703,0,41000
10704,1,40000
10705,3,56500
10706,3,51500
10707,3,51500
10708,2,32500
10709,1,35000
10710,2,31320
10711,3,34000
10712,2,29250
10713,0,41000
10714,1,40000
10715,3,56500
10716,3,51500
10717,3,51500
10718,2,32500
10719,1,35000
10720,2,31320
10721,3,34000
10722,2,29250
10723,3,61538
10724,1,61538
10725,3,100000
10726,2,35000
10727,3,32500
10728,1,61538
10729,3,61538
10730,1,61538
10731,3,100000
10732,2,35000
10733,3,32500
10734,1,61538
10735,3,42500
10736,4,50000
10737,1,45500
10738,3,40000
10739,2,35000
10740,4,31000
10741,3,52500
10742,3,62500
10743,4,50000
10744,1,45500
10745,3,40000
10746,2,35000
10747,4,31000
10748,3,52500
10749,3,62500
10750,2,38076
10751,3,59000
10752,3,32500
10753,2,45000
10754,3,35000
10755,1,50000
10756,0,52500
10757,3,37000
10758,3,69230
10759,3,37000
10760,3,37000
10761,3,65000
10762,3,80000
10763,3,37000
10764,3,37000
10765,2,45000
10766,3,35000
10767,1,50000
10768,0,52500
10769,3,37000
10770,3,69230
10771,3,37000
10772,3,37000
10773,3,65000
10774,3,80000
10775,3,37000
10776,3,37000
10777,2,45000
10778,3,35000
10779,1,50000
10780,0,52500
10781,3,37000
10782,3,69230
10783,3,37000
10784,3,37000
10785,3,65000
10786,3,80000
10787,3,37000
10788,3,37000
10789,3,33000
10790,2,36000
10791,2,41500
10792,3,33000
10793,2,36000
10794,2,41500
10795,3,45000
10796,1,42500
10797,2,43000
10798,1,40000
10799,3,34000
10800,3,60000
10801,0,147500
10802,3,31500
10803,2,34250
10804,3,43000
10805,2,45000
10806,0,147500
10807,3,34000
10808,3,60000
10809,0,147500
10810,2,50000
10811,3,37500
10812,0,82000
10813,1,52500
10814,3,49000
10815,2,39500
10816,2,39500
10817,2,35000
10818,3,32500
10819,3,40000
10820,3,55000
10821,3,38500
10822,1,56000
10823,3,32500
10824,2,36500
10825,4,57500
10826,2,41500
10827,3,39500
10828,3,39000
10829,2,41500
10830,3,40000
10831,2,27625
10832,1,50000
10833,3,35000
10834,2,30000
10835,3,57692
10836,3,31500
10837,1,30000
10838,0,50000
10839,1,50000
10840,1,45000
10841,0,50000
10842,3,37890
10843,3,40000
10844,3,48000
10845,2,26000
10846,3,37890
10847,3,40000
10848,3,35000
10849,3,33000
10850,3,34000
10851,1,41500
10852,3,33500
10853,3,35000
10854,2,48500
10855,2,40000
10856,3,38500
10857,3,33500
10858,3,33500
10859,2,46000
10860,3,45000
10861,3,41000
10862,3,39000
10863,3,50000
10864,3,50000
10865,4,45000
10866,3,45000
10867,3,41000
10868,3,39000
10869,3,50000
10870,3,50000
10871,4,45000
10872,3,45000
10873,3,41000
10874,3,39000
10875,3,50000
10876,3,50000
10877,4,45000
10878,3,45000
10879,3,41000
10880,3,39000
10881,3,50000
10882,3,50000
10883,4,45000
10884,3,45000
10885,3,41000
10886,3,39000
10887,3,70000
10888,3,36000
10889,3,34999
10890,4,29580
10891,3,50000
10892,4,55000
10893,4,75000
10894,2,36500
10895,3,59000
10896,3,70000
10897,3,36000
10898,3,34999
10899,4,29580
10900,3,39000
10901,1,42500
10902,2,50000
10903,2,50000
10904,3,45000
10905,2,50000
10906,3,37500
10907,1,41500
10908,0,51000
10909,3,42500
10910,3,39500
10911,2,40000
10912,2,37500
10913,3,35000
10914,4,34000
10915,3,34000
10916,3,32625
10917,4,41000
10918,3,32500
10919,2,41000
10920,2,41000
10921,2,41500
10922,1,40000
10923,3,33000
10924,0,40000
10925,2,50000
10926,2,50000
10927,3,45000
10928,2,36000
10929,2,32000
10930,2,55000
10931,2,41500
10932,1,40000
10933,3,46500
10934,1,46000
10935,3,28000
10936,3,34500
10937,3,34500
10938,3,34500
10939,1,60000
10940,0,75000
10941,0,72000
10942,4,47000
10943,3,33000
10944,3,37000
10945,3,37000
10946,2,32500
10947,2,41500
10948,1,37000
10949,3,30500
10950,2,29232
10951,3,45000
10952,2,28000
10953,3,50000
10954,2,45000
10955,3,70000
10956,3,45000
10957,3,35000
10958,1,37000
10959,3,34000
10960,3,43500
10961,2,33000
10962,3,50000
10963,3,47500
10964,3,37500
10965,3,30500
10966,1,45000
10967,3,52500
10968,0,45000
10969,3,35000
10970,1,37000
10971,3,34000
10972,3,43500
10973,2,33000
10974,3,50000
10975,3,47500
10976,3,37500
10977,3,30500
10978,1,45000
10979,3,52500
10980,0,45000
10981,3,35000
10982,1,37000
10983,3,34000
10984,3,43500
10985,2,33000
10986,3,50000
10987,3,47500
10988,3,37500
10989,3,30500
10990,1,45000
10991,3,52500
10992,0,45000
10993,3,35000
10994,1,37000
10995,3,34000
10996,2,30000
10997,2,36500
10998,1,35000
10999,1,35000
11000,1,60000
11001,1,35000
11002,3,35000
11003,3,30000
11004,3,57500
11005,3,60000
11006,1,35500
11007,1,44000
11008,1,35000
11009,2,29500
11010,3,36500
11011,4,39000
11012,2,32000
11013,4,42500
11014,4,42500
11015,3,38000
11016,2,34000
11017,2,44100
11018,0,84615
11019,1,45000
11020,3,34500
11021,3,37500
11022,3,46500
11023,3,39000
11024,3,35000
11025,3,50000
11026,4,48400
11027,1,39000
11028,3,36000
11029,3,35000
11030,1,34500
11031,3,44000
11032,3,36650
11033,3,35000
11034,3,45000
11035,2,29232
11036,3,37000
11037,0,38000
11038,4,38500
11039,3,28500
11040,3,35000
11041,3,40906
11042,0,46500
11043,2,30500
11044,3,40906
11045,2,41000
11046,2,28000
11047,3,49000
11048,0,55600
11049,3,29000
11050,2,29232
11051,1,35000
11052,3,27625
11053,2,41000
11054,3,35000
11055,3,43500
11056,3,37000
11057,0,46500
11058,3,60000
11059,3,44000
11060,2,37500
11061,3,35000
11062,3,32000
11063,2,41500
11064,3,65000
11065,3,65000
11066,3,37000
11067,3,35000
11068,2,33000
11069,3,30000
11070,3,53846
11071,2,34000
11072,1,45000
11073,0,67307
11074,3,35000
11075,2,36000
11076,0,82692
11077,4,35000
11078,2,31000
11079,0,40000
11080,2,36500
11081,1,41000
11082,4,40000
11083,4,57500
11084,4,37500
11085,3,57500
11086,2,31000
11087,0,40000
11088,1,55000
11089,0,27000
11090,2,36000
11091,3,46000
11092,2,44750
11093,3,33500
11094,3,31500
11095,1,47500
11096,0,50000
11097,2,36500
11098,3,45000
11099,1,56000
11100,2,34000
11101,3,34500
11102,1,36000
11103,3,60000
11104,3,45000
11105,3,35000
11106,1,29500
11107,1,39000
11108,4,50800
11109,3,32400
11110,3,32400
11111,2,36000
11112,3,29500
11113,3,34000
11114,3,37500
11115,2,36500
11116,1,29232
11117,3,41500
11118,3,40500
11119,2,36366
11120,2,35500
11121,2,36000
11122,3,33500
11123,3,31500
11124,3,29000
11125,3,29232
11126,2,30000
11127,2,36714
11128,1,38500
11129,2,38500
11130,1,29232
11131,3,41500
11132,3,40500
11133,2,36366
11134,2,35500
11135,2,36000
11136,3,33500
11137,3,31500
11138,3,29000
11139,3,29232
11140,2,30000
11141,2,36714
11142,1,38500
11143,2,38500
11144,1,29232
11145,3,41500
11146,3,40500
11147,3,48500
11148,2,35000
11149,2,29000
11150,2,40000
11151,3,42000
11152,3,36500
11153,2,30000
11154,2,32500
11155,2,38000
11156,2,29232
11157,3,70000
11158,2,32000
11159,3,60000
11160,2,34000
11161,0,33060
11162,2,44000
11163,2,45000
11164,2,29232
11165,2,32000
11166,0,36000
11167,2,35500
11168,3,49000
11169,2,31680
11170,2,30125
11171,0,35000
11172,3,53846
11173,1,35000
11174,2,32625
11175,3,47500
11176,3,32625
11177,2,32625
11178,2,34000
11179,0,33060
11180,2,44000
11181,2,45000
11182,2,29232
11183,2,32000
11184,0,36000
11185,2,35500
11186,3,49000
11187,2,31680
11188,2,30125
11189,0,35000
11190,3,53846
11191,1,35000
11192,2,32625
11193,3,47500
11194,3,32625
11195,2,32625
11196,2,34000
11197,0,33060
11198,2,44000
11199,2,45000
11200,2,29232
11201,2,32000
11202,0,36000
11203,2,35500
11204,3,49000
11205,2,31680
11206,2,30125
11207,2,40000
11208,0,68076
11209,0,78846
11210,0,29232
11211,0,68076
11212,3,38500
11213,0,29232
11214,3,132000
11215,1,30624
11216,3,31500
11217,3,35000
11218,0,60000
11219,0,80769
11220,2,40000
11221,0,68076
11222,0,78846
11223,0,29232
11224,0,68076
11225,3,38500
11226,0,29232
11227,3,132000
11228,1,30624
11229,3,31500
11230,3,35000
11231,0,60000
11232,0,80769
11233,2,40000
11234,0,68076
11235,0,78846
11236,0,29232
11237,0,68076
11238,3,38500
11239,0,29232
11240,3,132000
11241,1,30624
11242,3,31500
11243,3,35000
11244,2,30000
11245,2,36000
11246,2,30000
11247,3,45000
11248,2,30500
11249,4,26000
11250,4,45384
11251,2,37500
11252,2,32000
11253,1,54562
11254,2,30000
11255,3,35000
11256,3,31500
11257,3,29580
11258,2,30000
11259,2,36000
11260,2,30000
11261,3,45000
11262,2,30500
11263,4,26000
11264,4,45384
11265,2,37500
11266,2,32000
11267,1,54562
11268,2,30000
11269,3,35000
11270,3,31500
11271,3,29580
11272,2,30000
11273,0,28000
11274,2,38000
11275,0,40000
11276,3,38000
11277,0,40000
11278,3,31320
11279,2,34000
11280,2,29232
11281,0,32800
11282,3,29232
11283,3,32538
11284,2,34000
11285,2,28000
11286,2,34800
11287,2,37500
11288,1,30500
11289,1,38500
11290,2,38000
11291,0,40000
11292,3,38000
11293,0,40000
11294,3,31320
11295,2,34000
11296,2,29232
11297,0,32800
11298,3,29232
11299,3,32538
11300,2,34000
11301,2,28000
11302,2,34800
11303,2,37500
11304,1,30500
11305,1,38500
11306,2,38000
11307,1,34800
11308,2,26025
11309,1,35000
11310,2,31320
11311,3,27000
11312,2,35000
11313,2,35750
11314,3,27000
11315,1,38500
11316,2,50000
11317,2,26625
11318,3,50000
11319,2,50000
11320,3,44000
11321,2,36000
11322,3,29232
11323,2,35000
11324,3,35000
11325,2,29232
11326,2,32000
11327,1,38500
11328,2,50000
11329,2,26625
11330,3,50000
11331,2,50000
11332,3,44000
11333,2,36000
11334,3,29232
11335,2,35000
11336,3,35000
11337,2,29232
11338,2,32000
11339,1,38500
11340,2,50000
11341,2,26625
11342,3,50000
11343,2,50000
11344,3,44000
11345,2,36000
11346,3,29232
11347,2,35000
11348,3,35000
11349,2,29232
11350,2,32000
11351,1,38500
11352,2,50000
11353,2,26625
11354,3,50000
11355,2,50000
11356,3,44000
11357,2,36000
11358,3,29232
11359,2,35000
11360,3,35000
11361,2,29232
11362,2,32000
11363,3,36000
11364,3,30000
11365,3,42500
11366,1,28000
11367,2,30976
11368,2,35000
11369,3,47500
11370,0,31000
11371,1,37000
11372,2,45000
11373,1,40000
11374,3,36000
11375,3,30000
11376,3,42500
11377,2,30000
11378,1,30500
11379,0,44000
11380,2,32500
11381,2,31320
11382,4,84615
11383,3,28800
11384,3,29232
11385,3,34800
11386,3,32000
11387,3,32000
11388,3,30276
11389,2,37500
11390,3,30000
11391,3,45000
11392,3,27625
11393,3,35000
11394,3,39500
11395,3,39500
11396,2,35000
11397,2,35000
11398,2,30000
11399,3,30000
11400,3,35000
11401,2,29000
11402,2,32000
11403,1,30000
11404,3,40000
11405,2,38076
11406,2,31500
11407,1,53000
11408,2,32000
11409,3,29232
11410,3,35000
11411,2,35000
11412,3,37000
11413,3,28000
11414,2,32500
11415,3,37000
11416,3,37000
11417,3,37000
11418,3,37000
11419,2,37000
11420,3,28000
11421,0,33000
11422,3,34000
11423,3,35000
11424,3,41000
11425,2,32000
11426,3,29232
11427,3,35000
11428,2,35000
11429,3,37000
11430,2,31668
11431,2,36000
11432,1,42500
11433,3,28000
11434,2,31500
11435,2,31500
11436,2,31000
11437,2,33500
11438,0,37500
11439,1,40000
11440,3,33000
11441,2,31146
11442,2,33000
11443,2,29000
11444,4,30000
11445,2,48500
11446,2,33000
11447,2,33500
11448,2,35000
11449,3,39000
11450,3,30000
11451,2,28000
11452,3,30000
11453,3,34000
11454,0,32000
11455,2,26000
11456,3,32500
11457,3,40000
11458,2,30500
11459,3,36000
11460,3,32500
11461,1,32000
11462,1,32000
11463,2,34000
11464,3,51153
11465,3,28000
11466,2,30000
11467,3,27500
11468,3,32500
11469,3,27000
11470,2,32500
11471,3,31000
11472,2,33500
11473,2,29667
11474,2,41500
11475,3,30000
11476,4,31500
11477,3,30500
11478,3,36000
11479,3,32000
11480,2,31500
11481,2,32000
11482,2,32000
11483,2,38000
11484,3,35000
11485,2,27625
11486,2,32000
11487,2,32500
11488,2,32000
11489,3,28000
11490,3,29000
11491,2,32500
11492,3,40000
11493,3,37625
11494,2,30000
11495,2,29000
11496,2,29000
11497,2,31500
11498,2,35000
11499,2,37000
11500,3,32000
11501,3,33500
11502,3,38500
11503,3,33500
11504,3,33500
11505,1,37500
11506,2,46000
11507,3,32500
11508,3,27500
11509,3,29232
11510,2,30000
11511,0,52500
11512,3,47500
11513,0,47500
11514,0,47500
11515,3,42000
11516,3,40000
11517,3,42000
11518,1,40500
11519,0,47500
11520,3,42500
11521,1,37500
11522,1,30000
11523,3,48500
11524,3,32500
11525,3,27500
11526,3,29232
11527,2,30000
11528,0,52500
11529,3,47500
11530,0,47500
11531,0,47500
11532,3,42000
11533,3,40000
11534,3,42000
11535,1,40500
11536,0,47500
11537,3,42500
11538,1,37500
11539,1,30000
11540,3,35235
11541,3,70000
11542,2,32500
11543,3,85000
11544,3,37500
11545,2,30000
11546,3,52200
11547,3,32000
11548,2,35000
11549,3,35000
11550,2,31500
11551,2,34000
11552,3,31500
11553,4,35000
11554,2,30000
11555,3,32000
11556,2,30000
11557,4,34000
11558,2,35000
11559,2,27000
11560,2,30500
11561,0,35000
11562,1,30500
11563,2,28250
11564,2,30000
11565,3,28000
11566,2,31500
11567,3,29232
11568,2,41500
11569,2,42500
11570,3,33000
11571,3,33000
11572,2,44000
11573,2,30500
11574,2,30500
11575,2,30000
11576,1,39000
11577,2,32000
11578,2,32500
11579,1,30000
11580,2,31500
11581,2,34000
11582,0,415000
11583,2,34000
11584,3,27000
11585,2,36000
11586,2,30000
11587,2,27000
11588,2,35000
11589,2,32500
11590,3,32000
11591,2,39000
11592,2,30000
11593,3,29500
11594,2,30500
11595,2,35000
11596,2,31000
11597,2,31000
11598,2,31500
11599,2,32500
11600,3,37500
11601,3,32500
11602,3,32500
